state,date,fips,cases,deaths,cfr
New Jersey,2020-04-07,34,44416,1232,0.027737752161383286
New Jersey,2020-04-08,34,47437,1504,0.03170520901406076
New Jersey,2020-04-09,34,51027,1700,0.03331569561212691
New Jersey,2020-04-10,34,54588,1932,0.03539239393273247
New Jersey,2020-04-11,34,58151,2183,0.037540197073137174
New Jersey,2020-04-12,34,61850,2350,0.03799514955537591
New Jersey,2020-04-13,34,64584,2443,0.03782670630496717
New Jersey,2020-04-14,34,68824,2805,0.04075613158200628
New Jersey,2020-04-15,34,71030,3156,0.044431930170350555
New Jersey,2020-04-16,34,75317,3518,0.04670924226934158
New Jersey,2020-04-17,34,78467,3840,0.04893777001796934
New Jersey,2020-04-18,34,81420,4070,0.04998771800540408
New Jersey,2020-04-19,34,85301,4202,0.04926085274498541
New Jersey,2020-04-20,34,88806,4377,0.04928721032362678
New Jersey,2020-04-21,34,92387,4753,0.051446632101919104
New Mexico,2020-03-11,35,4,0,0.0
New Mexico,2020-03-12,35,6,0,0.0
New Mexico,2020-03-13,35,10,0,0.0
New Mexico,2020-03-14,35,13,0,0.0
New Mexico,2020-03-15,35,17,0,0.0
New Mexico,2020-03-16,35,21,0,0.0
New Mexico,2020-03-17,35,23,0,0.0
New Mexico,2020-03-18,35,28,0,0.0
New Mexico,2020-03-19,35,35,0,0.0
New Mexico,2020-03-20,35,43,0,0.0
New Mexico,2020-03-21,35,57,0,0.0
New Mexico,2020-03-22,35,65,0,0.0
New Mexico,2020-03-23,35,83,0,0.0
New Mexico,2020-03-24,35,100,0,0.0
New Mexico,2020-03-25,35,112,1,0.008928571428571428
New Mexico,2020-03-26,35,136,1,0.007352941176470588
New Mexico,2020-03-27,35,191,1,0.005235602094240838
New Mexico,2020-03-28,35,208,2,0.009615384615384616
New Mexico,2020-03-29,35,237,2,0.008438818565400843
New Mexico,2020-03-30,35,281,4,0.014234875444839857
New Mexico,2020-03-31,35,315,5,0.015873015873015872
New Mexico,2020-04-01,35,363,6,0.01652892561983471
New Mexico,2020-04-02,35,403,7,0.017369727047146403
New Mexico,2020-04-03,35,495,10,0.020202020202020204
New Mexico,2020-04-04,35,543,11,0.020257826887661142
New Mexico,2020-04-05,35,624,12,0.019230769230769232
New Mexico,2020-04-06,35,686,12,0.01749271137026239
New Mexico,2020-04-07,35,794,13,0.0163727959697733
New Mexico,2020-04-08,35,865,16,0.018497109826589597
New Mexico,2020-04-09,35,989,17,0.017189079878665317
New Mexico,2020-04-10,35,1091,19,0.017415215398716773
New Mexico,2020-04-11,35,1174,20,0.017035775127768313
New Mexico,2020-04-12,35,1245,26,0.020883534136546186
New Mexico,2020-04-13,35,1345,31,0.023048327137546468
New Mexico,2020-04-14,35,1407,36,0.0255863539445629
New Mexico,2020-04-15,35,1484,36,0.02425876010781671
New Mexico,2020-04-16,35,1597,44,0.027551659361302442
New Mexico,2020-04-17,35,1711,51,0.029807130333138514
New Mexico,2020-04-18,35,1798,53,0.029477196885428252
New Mexico,2020-04-19,35,1845,55,0.02981029810298103
New Mexico,2020-04-20,35,1971,58,0.029426686960933535
New Mexico,2020-04-21,35,2072,65,0.03137065637065637
New York,2020-03-01,36,1,0,0.0
New York,2020-03-02,36,1,0,0.0
New York,2020-03-03,36,2,0,0.0
New York,2020-03-04,36,11,0,0.0
New York,2020-03-05,36,22,0,0.0
New York,2020-03-06,36,44,0,0.0
New York,2020-03-07,36,89,0,0.0
New York,2020-03-08,36,106,0,0.0
New York,2020-03-09,36,142,0,0.0
New York,2020-03-10,36,173,0,0.0
New York,2020-03-11,36,217,0,0.0
New York,2020-03-12,36,326,0,0.0
New York,2020-03-13,36,421,0,0.0
New York,2020-03-14,36,610,2,0.003278688524590164
New York,2020-03-15,36,732,6,0.00819672131147541
New York,2020-03-16,36,950,10,0.010526315789473684
New York,2020-03-17,36,1374,17,0.012372634643377001
New York,2020-03-18,36,2382,27,0.011335012594458438
New York,2020-03-19,36,4152,30,0.0072254335260115606
New York,2020-03-20,36,7102,57,0.008025908194874682
New York,2020-03-21,36,10356,80,0.00772499034376207
New York,2020-03-22,36,15168,122,0.00804324894514768
New York,2020-03-23,36,20875,159,0.007616766467065868
New York,2020-03-24,36,25665,218,0.008494058055717903
New York,2020-03-25,36,33066,325,0.009828827194096655
New York,2020-03-26,36,38987,432,0.011080616615795008
New York,2020-03-27,36,44635,535,0.01198610955528173
New York,2020-03-28,36,53363,782,0.014654348518636508
New York,2020-03-29,36,59568,965,0.01619997313994091
New York,2020-03-30,36,67174,1224,0.018221335635811475
New York,2020-03-31,36,75832,1550,0.020439919822766113
New York,2020-04-01,36,83889,1941,0.023137717698387156
New York,2020-04-02,36,92770,2653,0.028597606985016708
New York,2020-04-03,36,102870,2935,0.028531155827743754
New York,2020-04-04,36,114996,3568,0.031027166162301296
New York,2020-04-05,36,122911,4161,0.03385376410573505
New York,2020-04-06,36,130703,4758,0.03640314300360359
New York,2020-04-07,36,140081,5563,0.039712737630370996
New York,2020-04-08,36,149401,6268,0.041954203787123244
New York,2020-04-09,36,159937,7067,0.04418614829589151
New York,2020-04-10,36,170512,7844,0.04600262738106409
New York,2020-04-11,36,180458,8627,0.047806137716255304
New York,2020-04-12,36,188694,9385,0.04973661059705131
New York,2020-04-13,36,195031,10056,0.05156103388692054
New York,2020-04-14,36,202208,10834,0.05357849343250514
New York,2020-04-15,36,213779,11586,0.05419615584318385
New York,2020-04-16,36,222284,12192,0.05484875204693095
New York,2020-04-17,36,229642,12822,0.055834734064326215
New York,2020-04-18,36,236763,13362,0.0564361830184615
New York,2020-04-19,36,242817,13869,0.0571170881775164
New York,2020-04-20,36,247543,14347,0.057957607365185036
New York,2020-04-21,36,251720,14828,0.05890672175433021
North Carolina,2020-03-03,37,1,0,0.0
North Carolina,2020-03-04,37,1,0,0.0
North Carolina,2020-03-05,37,1,0,0.0
North Carolina,2020-03-06,37,2,0,0.0
North Carolina,2020-03-07,37,2,0,0.0
North Carolina,2020-03-08,37,2,0,0.0
North Carolina,2020-03-09,37,7,0,0.0
North Carolina,2020-03-10,37,7,0,0.0
North Carolina,2020-03-11,37,8,0,0.0
North Carolina,2020-03-12,37,16,0,0.0
North Carolina,2020-03-13,37,18,0,0.0
North Carolina,2020-03-14,37,25,0,0.0
North Carolina,2020-03-15,37,32,0,0.0
North Carolina,2020-03-16,37,34,0,0.0
North Carolina,2020-03-17,37,42,0,0.0
North Carolina,2020-03-18,37,66,0,0.0
North Carolina,2020-03-19,37,104,0,0.0
North Carolina,2020-03-20,37,144,0,0.0
North Carolina,2020-03-21,37,184,0,0.0
North Carolina,2020-03-22,37,269,0,0.0
North Carolina,2020-03-23,37,303,0,0.0
North Carolina,2020-03-24,37,399,0,0.0
North Carolina,2020-03-25,37,563,1,0.0017761989342806395
North Carolina,2020-03-26,37,638,2,0.003134796238244514
North Carolina,2020-03-27,37,783,3,0.0038314176245210726
North Carolina,2020-03-28,37,972,4,0.00411522633744856
North Carolina,2020-03-29,37,1167,6,0.005141388174807198
North Carolina,2020-03-30,37,1304,6,0.004601226993865031
North Carolina,2020-03-31,37,1528,10,0.006544502617801047
North Carolina,2020-04-01,37,1582,11,0.00695322376738306
North Carolina,2020-04-02,37,1857,17,0.009154550350026925
North Carolina,2020-04-03,37,2093,19,0.009077878643096034
North Carolina,2020-04-04,37,2402,30,0.012489592006661115
North Carolina,2020-04-05,37,2585,37,0.014313346228239845
North Carolina,2020-04-06,37,2870,40,0.013937282229965157
North Carolina,2020-04-07,37,3220,50,0.015527950310559006
North Carolina,2020-04-08,37,3423,61,0.01782062518258837
North Carolina,2020-04-09,37,3651,74,0.02026841961106546
North Carolina,2020-04-10,37,3906,78,0.019969278033794162
North Carolina,2020-04-11,37,4310,86,0.019953596287703015
North Carolina,2020-04-12,37,4520,86,0.01902654867256637
North Carolina,2020-04-13,37,4788,91,0.019005847953216373
North Carolina,2020-04-14,37,4992,116,0.023237179487179488
North Carolina,2020-04-15,37,5123,128,0.024985360140542652
North Carolina,2020-04-16,37,5463,140,0.02562694490206846
North Carolina,2020-04-17,37,5859,159,0.02713773681515617
North Carolina,2020-04-18,37,6140,175,0.028501628664495113
North Carolina,2020-04-19,37,6493,183,0.028184198367472664
North Carolina,2020-04-20,37,6764,187,0.02764636309875813
North Carolina,2020-04-21,37,6951,217,0.03121852970795569
North Dakota,2020-03-11,38,1,0,0.0
North Dakota,2020-03-12,38,1,0,0.0
North Dakota,2020-03-13,38,1,0,0.0
North Dakota,2020-03-14,38,1,0,0.0
North Dakota,2020-03-15,38,1,0,0.0
North Dakota,2020-03-16,38,1,0,0.0
North Dakota,2020-03-17,38,5,0,0.0
North Dakota,2020-03-18,38,7,0,0.0
North Dakota,2020-03-19,38,19,0,0.0
North Dakota,2020-03-20,38,27,0,0.0
North Dakota,2020-03-21,38,28,0,0.0
North Dakota,2020-03-22,38,30,0,0.0
North Dakota,2020-03-23,38,32,0,0.0
North Dakota,2020-03-24,38,36,0,0.0
North Dakota,2020-03-25,38,45,0,0.0
North Dakota,2020-03-26,38,58,0,0.0
North Dakota,2020-03-27,38,68,1,0.014705882352941176
North Dakota,2020-03-28,38,94,1,0.010638297872340425
North Dakota,2020-03-29,38,98,1,0.01020408163265306
North Dakota,2020-03-30,38,109,3,0.027522935779816515
North Dakota,2020-03-31,38,126,3,0.023809523809523808
North Dakota,2020-04-01,38,147,3,0.02040816326530612
North Dakota,2020-04-02,38,159,3,0.018867924528301886
North Dakota,2020-04-03,38,173,3,0.017341040462427744
North Dakota,2020-04-04,38,186,3,0.016129032258064516
North Dakota,2020-04-05,38,207,3,0.014492753623188406
North Dakota,2020-04-06,38,225,3,0.013333333333333334
North Dakota,2020-04-07,38,237,4,0.016877637130801686
North Dakota,2020-04-08,38,251,4,0.01593625498007968
North Dakota,2020-04-09,38,269,5,0.01858736059479554
North Dakota,2020-04-10,38,278,7,0.025179856115107913
North Dakota,2020-04-11,38,293,7,0.023890784982935155
North Dakota,2020-04-12,38,308,8,0.025974025974025976
North Dakota,2020-04-13,38,331,9,0.027190332326283987
North Dakota,2020-04-14,38,341,9,0.026392961876832845
North Dakota,2020-04-15,38,365,9,0.024657534246575342
North Dakota,2020-04-16,38,393,9,0.022900763358778626
North Dakota,2020-04-17,38,439,9,0.02050113895216401
North Dakota,2020-04-18,38,528,9,0.017045454545454544
North Dakota,2020-04-19,38,585,10,0.017094017094017096
North Dakota,2020-04-20,38,627,13,0.02073365231259968
North Dakota,2020-04-21,38,644,13,0.020186335403726708
Northern Mariana Islands,2020-03-28,69,2,0,0.0
Northern Mariana Islands,2020-03-29,69,2,0,0.0
Northern Mariana Islands,2020-03-30,69,2,0,0.0
Northern Mariana Islands,2020-03-31,69,2,0,0.0
Northern Mariana Islands,2020-04-01,69,6,1,0.16666666666666666
Northern Mariana Islands,2020-04-02,69,8,1,0.125
Northern Mariana Islands,2020-04-03,69,8,1,0.125
Northern Mariana Islands,2020-04-04,69,8,1,0.125
Northern Mariana Islands,2020-04-05,69,8,1,0.125
Northern Mariana Islands,2020-04-06,69,8,1,0.125
Northern Mariana Islands,2020-04-07,69,8,2,0.25
Northern Mariana Islands,2020-04-08,69,11,2,0.18181818181818182
Northern Mariana Islands,2020-04-09,69,11,2,0.18181818181818182
Northern Mariana Islands,2020-04-10,69,11,2,0.18181818181818182
Northern Mariana Islands,2020-04-11,69,11,2,0.18181818181818182
Northern Mariana Islands,2020-04-12,69,11,2,0.18181818181818182
Northern Mariana Islands,2020-04-13,69,11,2,0.18181818181818182
Northern Mariana Islands,2020-04-14,69,13,2,0.15384615384615385
Northern Mariana Islands,2020-04-15,69,13,2,0.15384615384615385
Northern Mariana Islands,2020-04-16,69,13,2,0.15384615384615385
Northern Mariana Islands,2020-04-17,69,14,2,0.14285714285714285
Northern Mariana Islands,2020-04-18,69,14,2,0.14285714285714285
Northern Mariana Islands,2020-04-19,69,14,2,0.14285714285714285
Northern Mariana Islands,2020-04-20,69,14,2,0.14285714285714285
Northern Mariana Islands,2020-04-21,69,14,2,0.14285714285714285
Ohio,2020-03-09,39,3,0,0.0
Ohio,2020-03-10,39,3,0,0.0
Ohio,2020-03-11,39,4,0,0.0
Ohio,2020-03-12,39,5,0,0.0
Ohio,2020-03-13,39,13,0,0.0
Ohio,2020-03-14,39,26,0,0.0
Ohio,2020-03-15,39,37,0,0.0
Ohio,2020-03-16,39,50,0,0.0
Ohio,2020-03-17,39,67,0,0.0
Ohio,2020-03-18,39,90,0,0.0
Ohio,2020-03-19,39,120,0,0.0
Ohio,2020-03-20,39,169,1,0.005917159763313609
Ohio,2020-03-21,39,247,3,0.012145748987854251
Ohio,2020-03-22,39,351,3,0.008547008547008548
Ohio,2020-03-23,39,444,6,0.013513513513513514
Ohio,2020-03-24,39,564,8,0.014184397163120567
Ohio,2020-03-25,39,706,11,0.015580736543909348
Ohio,2020-03-26,39,867,15,0.01730103806228374
Ohio,2020-03-27,39,1144,22,0.019230769230769232
Ohio,2020-03-28,39,1406,25,0.017780938833570414
Ohio,2020-03-29,39,1665,30,0.018018018018018018
Ohio,2020-03-30,39,1933,40,0.020693222969477496
Ohio,2020-03-31,39,2199,55,0.02501136880400182
Ohio,2020-04-01,39,2547,65,0.025520219866509618
Ohio,2020-04-02,39,2902,81,0.027911784975878703
Ohio,2020-04-03,39,3312,91,0.02747584541062802
Ohio,2020-04-04,39,3739,102,0.027280021396095214
Ohio,2020-04-05,39,4043,119,0.029433588919119465
Ohio,2020-04-06,39,4450,142,0.03191011235955056
Ohio,2020-04-07,39,4782,167,0.03492262651610205
Ohio,2020-04-08,39,5148,193,0.03749028749028749
Ohio,2020-04-09,39,5512,213,0.03864296081277213
Ohio,2020-04-10,39,5878,231,0.03929908132017693
Ohio,2020-04-11,39,6250,247,0.03952
Ohio,2020-04-12,39,6604,253,0.038310115081768625
Ohio,2020-04-13,39,6975,274,0.0392831541218638
Ohio,2020-04-14,39,7280,324,0.04450549450549451
Ohio,2020-04-15,39,7791,361,0.04633551533821076
Ohio,2020-04-16,39,8414,389,0.046232469693368194
Ohio,2020-04-17,39,9107,418,0.04589875919622269
Ohio,2020-04-18,39,10222,451,0.0441205243592252
Ohio,2020-04-19,39,11602,471,0.040596448888122735
Ohio,2020-04-20,39,12919,509,0.039399334313801375
Ohio,2020-04-21,39,13725,557,0.04058287795992714
Oklahoma,2020-03-06,40,1,0,0.0
Oklahoma,2020-03-07,40,1,0,0.0
Oklahoma,2020-03-08,40,1,0,0.0
Oklahoma,2020-03-09,40,1,0,0.0
Oklahoma,2020-03-10,40,2,0,0.0
Oklahoma,2020-03-11,40,2,0,0.0
Oklahoma,2020-03-12,40,2,0,0.0
Oklahoma,2020-03-13,40,3,0,0.0
Oklahoma,2020-03-14,40,4,0,0.0
Oklahoma,2020-03-15,40,8,0,0.0
Oklahoma,2020-03-16,40,10,0,0.0
Oklahoma,2020-03-17,40,18,0,0.0
Oklahoma,2020-03-18,40,29,0,0.0
Oklahoma,2020-03-19,40,44,1,0.022727272727272728
Oklahoma,2020-03-20,40,49,1,0.02040816326530612
Oklahoma,2020-03-21,40,53,1,0.018867924528301886
Oklahoma,2020-03-22,40,67,2,0.029850746268656716
Oklahoma,2020-03-23,40,81,2,0.024691358024691357
Oklahoma,2020-03-24,40,106,3,0.02830188679245283
Oklahoma,2020-03-25,40,164,5,0.03048780487804878
Oklahoma,2020-03-26,40,248,7,0.028225806451612902
Oklahoma,2020-03-27,40,322,8,0.024844720496894408
Oklahoma,2020-03-28,40,377,15,0.03978779840848806
Oklahoma,2020-03-29,40,429,16,0.037296037296037296
Oklahoma,2020-03-30,40,481,17,0.035343035343035345
Oklahoma,2020-03-31,40,566,23,0.04063604240282685
Oklahoma,2020-04-01,40,719,30,0.04172461752433936
Oklahoma,2020-04-02,40,879,34,0.038680318543799774
Oklahoma,2020-04-03,40,988,38,0.038461538461538464
Oklahoma,2020-04-04,40,1159,42,0.0362381363244176
Oklahoma,2020-04-05,40,1252,46,0.036741214057507986
Oklahoma,2020-04-06,40,1327,51,0.03843255463451394
Oklahoma,2020-04-07,40,1472,67,0.04551630434782609
Oklahoma,2020-04-08,40,1524,79,0.05183727034120735
Oklahoma,2020-04-09,40,1684,80,0.047505938242280284
Oklahoma,2020-04-10,40,1794,88,0.04905239687848383
Oklahoma,2020-04-11,40,1868,93,0.04978586723768737
Oklahoma,2020-04-12,40,1970,96,0.048730964467005075
Oklahoma,2020-04-13,40,2069,98,0.04736587723537941
Oklahoma,2020-04-14,40,2184,109,0.04990842490842491
Oklahoma,2020-04-15,40,2263,123,0.054352629253203714
Oklahoma,2020-04-16,40,2357,131,0.05557912600763683
Oklahoma,2020-04-17,40,2465,136,0.05517241379310345
Oklahoma,2020-04-18,40,2570,139,0.05408560311284047
Oklahoma,2020-04-19,40,2599,140,0.053866871873797614
Oklahoma,2020-04-20,40,2680,143,0.05335820895522388
Oklahoma,2020-04-21,40,2807,164,0.05842536515853224
Oregon,2020-02-28,41,1,0,0.0
Oregon,2020-02-29,41,1,0,0.0
Oregon,2020-03-01,41,2,0,0.0
Oregon,2020-03-02,41,2,0,0.0
Oregon,2020-03-03,41,2,0,0.0
Oregon,2020-03-04,41,2,0,0.0
Oregon,2020-03-05,41,2,0,0.0
Oregon,2020-03-06,41,2,0,0.0
Oregon,2020-03-07,41,6,0,0.0
Oregon,2020-03-08,41,13,0,0.0
Oregon,2020-03-09,41,13,0,0.0
Oregon,2020-03-10,41,14,0,0.0
Oregon,2020-03-11,41,20,0,0.0
Oregon,2020-03-12,41,30,0,0.0
Oregon,2020-03-13,41,30,0,0.0
Oregon,2020-03-14,41,36,1,0.027777777777777776
Oregon,2020-03-15,41,39,1,0.02564102564102564
Oregon,2020-03-16,41,46,1,0.021739130434782608
Oregon,2020-03-17,41,66,2,0.030303030303030304
Oregon,2020-03-18,41,74,3,0.04054054054054054
Oregon,2020-03-19,41,87,3,0.034482758620689655
Oregon,2020-03-20,41,114,3,0.02631578947368421
Oregon,2020-03-21,41,137,4,0.029197080291970802
Oregon,2020-03-22,41,161,5,0.031055900621118012
Oregon,2020-03-23,41,191,5,0.02617801047120419
Oregon,2020-03-24,41,209,8,0.03827751196172249
Oregon,2020-03-25,41,266,10,0.03759398496240601
Oregon,2020-03-26,41,316,11,0.03481012658227848
Oregon,2020-03-27,41,414,12,0.028985507246376812
Oregon,2020-03-28,41,479,13,0.027139874739039668
Oregon,2020-03-29,41,548,13,0.023722627737226276
Oregon,2020-03-30,41,606,16,0.026402640264026403
Oregon,2020-03-31,41,690,18,0.02608695652173913
Oregon,2020-04-01,41,736,19,0.025815217391304348
Oregon,2020-04-02,41,826,21,0.025423728813559324
Oregon,2020-04-03,41,899,22,0.024471635150166853
Oregon,2020-04-04,41,999,26,0.026026026026026026
Oregon,2020-04-05,41,1068,27,0.025280898876404494
Oregon,2020-04-06,41,1132,29,0.02561837455830389
Oregon,2020-04-07,41,1181,33,0.0279424216765453
Oregon,2020-04-08,41,1239,38,0.03066989507667474
Oregon,2020-04-09,41,1321,44,0.033308099924299776
Oregon,2020-04-10,41,1371,48,0.0350109409190372
Oregon,2020-04-11,41,1447,51,0.035245335176226675
Oregon,2020-04-12,41,1527,52,0.034053700065487885
Oregon,2020-04-13,41,1584,53,0.03345959595959596
Oregon,2020-04-14,41,1633,55,0.03368034292712799
Oregon,2020-04-15,41,1663,58,0.03487672880336741
Oregon,2020-04-16,41,1736,64,0.03686635944700461
Oregon,2020-04-17,41,1785,70,0.0392156862745098
Oregon,2020-04-18,41,1844,72,0.039045553145336226
Oregon,2020-04-19,41,1910,74,0.0387434554973822
Oregon,2020-04-20,41,1956,75,0.03834355828220859
Oregon,2020-04-21,41,2002,78,0.03896103896103896
Pennsylvania,2020-03-06,42,2,0,0.0
Pennsylvania,2020-03-07,42,4,0,0.0
Pennsylvania,2020-03-08,42,6,0,0.0
Pennsylvania,2020-03-09,42,10,0,0.0
Pennsylvania,2020-03-10,42,12,0,0.0
Pennsylvania,2020-03-11,42,16,0,0.0
Pennsylvania,2020-03-12,42,22,0,0.0
Pennsylvania,2020-03-13,42,41,0,0.0
Pennsylvania,2020-03-14,42,47,0,0.0
Pennsylvania,2020-03-15,42,68,0,0.0
Pennsylvania,2020-03-16,42,81,0,0.0
Pennsylvania,2020-03-17,42,101,0,0.0
Pennsylvania,2020-03-18,42,139,1,0.007194244604316547
Pennsylvania,2020-03-19,42,187,1,0.0053475935828877
Pennsylvania,2020-03-20,42,269,1,0.0037174721189591076
Pennsylvania,2020-03-21,42,388,2,0.005154639175257732
Pennsylvania,2020-03-22,42,504,3,0.005952380952380952
Pennsylvania,2020-03-23,42,644,6,0.009316770186335404
Pennsylvania,2020-03-24,42,851,7,0.008225616921269096
Pennsylvania,2020-03-25,42,1151,11,0.009556907037358819
Pennsylvania,2020-03-26,42,1690,16,0.009467455621301775
Pennsylvania,2020-03-27,42,2218,23,0.010369702434625788
Pennsylvania,2020-03-28,42,2815,35,0.012433392539964476
Pennsylvania,2020-03-29,42,3441,40,0.011624527753560012
Pennsylvania,2020-03-30,42,4156,48,0.011549566891241578
Pennsylvania,2020-03-31,42,4997,72,0.014408645187112268
Pennsylvania,2020-04-01,42,5805,74,0.012747631352282515
Pennsylvania,2020-04-02,42,7016,90,0.01282782212086659
Pennsylvania,2020-04-03,42,8420,102,0.012114014251781473
Pennsylvania,2020-04-04,42,10109,139,0.013750123652191117
Pennsylvania,2020-04-05,42,11589,159,0.01371990680818017
Pennsylvania,2020-04-06,42,13074,169,0.012926418846565703
Pennsylvania,2020-04-07,42,14582,240,0.01645864764778494
Pennsylvania,2020-04-08,42,16414,313,0.019069087364444987
Pennsylvania,2020-04-09,42,18379,344,0.018717013983350562
Pennsylvania,2020-04-10,42,20128,435,0.02161168521462639
Pennsylvania,2020-04-11,42,21774,515,0.023652062092403784
Pennsylvania,2020-04-12,42,22955,525,0.02287083424090612
Pennsylvania,2020-04-13,42,24295,563,0.02317349248816629
Pennsylvania,2020-04-14,42,25591,746,0.029150873353913486
Pennsylvania,2020-04-15,42,26804,833,0.03107745112669751
Pennsylvania,2020-04-16,42,28314,864,0.030514939605848695
Pennsylvania,2020-04-17,42,30121,1027,0.03409581355200691
Pennsylvania,2020-04-18,42,31742,1150,0.03622960115934724
Pennsylvania,2020-04-19,42,32992,1285,0.0389488360814743
Pennsylvania,2020-04-20,42,34005,1366,0.04017056315247758
Pennsylvania,2020-04-21,42,35384,1620,0.04578340492878137
Puerto Rico,2020-03-13,72,3,0,0.0
Puerto Rico,2020-03-14,72,4,0,0.0
Puerto Rico,2020-03-15,72,5,0,0.0
Puerto Rico,2020-03-16,72,5,0,0.0
Puerto Rico,2020-03-17,72,5,0,0.0
Puerto Rico,2020-03-18,72,5,0,0.0
Puerto Rico,2020-03-19,72,6,0,0.0
Puerto Rico,2020-03-20,72,14,0,0.0
Puerto Rico,2020-03-21,72,21,1,0.047619047619047616
Puerto Rico,2020-03-22,72,23,1,0.043478260869565216
Puerto Rico,2020-03-23,72,31,2,0.06451612903225806
Puerto Rico,2020-03-24,72,39,2,0.05128205128205128
Puerto Rico,2020-03-25,72,51,2,0.0392156862745098
Puerto Rico,2020-03-26,72,64,2,0.03125
Puerto Rico,2020-03-27,72,79,3,0.0379746835443038
Puerto Rico,2020-03-28,72,100,3,0.03
Puerto Rico,2020-03-29,72,127,5,0.03937007874015748
Puerto Rico,2020-03-30,72,174,6,0.034482758620689655
Puerto Rico,2020-03-31,72,239,8,0.03347280334728033
Puerto Rico,2020-04-01,72,286,11,0.038461538461538464
Puerto Rico,2020-04-02,72,316,12,0.0379746835443038
Puerto Rico,2020-04-03,72,378,15,0.03968253968253968
Puerto Rico,2020-04-04,72,452,18,0.03982300884955752
Puerto Rico,2020-04-05,72,475,20,0.042105263157894736
Puerto Rico,2020-04-06,72,513,21,0.04093567251461988
Puerto Rico,2020-04-07,72,573,23,0.04013961605584642
Puerto Rico,2020-04-08,72,620,24,0.03870967741935484
Puerto Rico,2020-04-09,72,683,33,0.048316251830161056
Puerto Rico,2020-04-10,72,725,39,0.05379310344827586
Puerto Rico,2020-04-11,72,788,42,0.0532994923857868
Puerto Rico,2020-04-12,72,897,44,0.04905239687848383
Puerto Rico,2020-04-13,72,903,45,0.04983388704318937
Puerto Rico,2020-04-14,72,923,45,0.04875406283856988
Puerto Rico,2020-04-15,72,974,51,0.052361396303901436
Puerto Rico,2020-04-16,72,1043,56,0.053691275167785234
Puerto Rico,2020-04-17,72,1068,58,0.054307116104868915
Puerto Rico,2020-04-18,72,1118,60,0.05366726296958855
Puerto Rico,2020-04-19,72,1213,41,0.033800494641384994
Puerto Rico,2020-04-20,72,1252,42,0.03354632587859425
Puerto Rico,2020-04-21,72,915,43,0.046994535519125684
Rhode Island,2020-03-01,44,2,0,0.0
Rhode Island,2020-03-02,44,2,0,0.0
Rhode Island,2020-03-03,44,2,0,0.0
Rhode Island,2020-03-04,44,2,0,0.0
Rhode Island,2020-03-05,44,2,0,0.0
Rhode Island,2020-03-06,44,3,0,0.0
Rhode Island,2020-03-07,44,3,0,0.0
Rhode Island,2020-03-08,44,3,0,0.0
Rhode Island,2020-03-09,44,3,0,0.0
Rhode Island,2020-03-10,44,5,0,0.0
Rhode Island,2020-03-11,44,5,0,0.0
Rhode Island,2020-03-12,44,5,0,0.0
Rhode Island,2020-03-13,44,20,0,0.0
Rhode Island,2020-03-14,44,20,0,0.0
Rhode Island,2020-03-15,44,20,0,0.0
Rhode Island,2020-03-16,44,21,0,0.0
Rhode Island,2020-03-17,44,23,0,0.0
Rhode Island,2020-03-18,44,33,0,0.0
Rhode Island,2020-03-19,44,44,0,0.0
Rhode Island,2020-03-20,44,44,0,0.0
Rhode Island,2020-03-21,44,66,0,0.0
Rhode Island,2020-03-22,44,83,0,0.0
Rhode Island,2020-03-23,44,106,0,0.0
Rhode Island,2020-03-24,44,124,0,0.0
Rhode Island,2020-03-25,44,132,0,0.0
Rhode Island,2020-03-26,44,165,0,0.0
Rhode Island,2020-03-27,44,203,0,0.0
Rhode Island,2020-03-28,44,239,2,0.008368200836820083
Rhode Island,2020-03-29,44,294,3,0.01020408163265306
Rhode Island,2020-03-30,44,408,4,0.00980392156862745
Rhode Island,2020-03-31,44,488,8,0.01639344262295082
Rhode Island,2020-04-01,44,566,10,0.0176678445229682
Rhode Island,2020-04-02,44,657,12,0.0182648401826484
Rhode Island,2020-04-03,44,711,14,0.01969057665260197
Rhode Island,2020-04-04,44,806,17,0.02109181141439206
Rhode Island,2020-04-05,44,922,25,0.027114967462039046
Rhode Island,2020-04-06,44,1082,27,0.024953789279112754
Rhode Island,2020-04-07,44,1229,30,0.024410089503661515
Rhode Island,2020-04-08,44,1450,35,0.02413793103448276
Rhode Island,2020-04-09,44,1727,43,0.024898668210770122
Rhode Island,2020-04-10,44,2015,49,0.024317617866004962
Rhode Island,2020-04-11,44,2349,56,0.023839931885908897
Rhode Island,2020-04-12,44,2665,63,0.023639774859287054
Rhode Island,2020-04-13,44,2976,73,0.024529569892473117
Rhode Island,2020-04-14,44,3251,80,0.024607812980621348
Rhode Island,2020-04-15,44,3529,87,0.02465287616888637
Rhode Island,2020-04-16,44,3838,105,0.027357998957790515
Rhode Island,2020-04-17,44,4177,118,0.02824994014843189
Rhode Island,2020-04-18,44,4491,137,0.030505455355154754
Rhode Island,2020-04-19,44,4706,150,0.03187420314492138
Rhode Island,2020-04-20,44,5090,155,0.030451866404715127
Rhode Island,2020-04-21,44,5500,171,0.03109090909090909
South Carolina,2020-03-06,45,2,0,0.0
South Carolina,2020-03-07,45,2,0,0.0
South Carolina,2020-03-08,45,6,0,0.0
South Carolina,2020-03-09,45,7,0,0.0
South Carolina,2020-03-10,45,9,0,0.0
